"","LOAD_TIME","FFP_DATE","LAST_TO_END","FLIGHT_COUNT","SEG_KM_SUM","avg_discount"
"464","2014/3/31","2010/10/14",6,83,126476,0.749031121
"465","2014/3/31","2005/3/5",4,66,121756,0.777650711
"466","2014/3/31","2008/3/27",37,46,120983,0.78231049
"467","2014/3/31","2004/11/12",9,65,102504,0.923260068
"468","2014/3/31","2007/5/10",5,99,123899,0.763360156
"469","2014/3/31","2009/3/8",4,54,64453,1.463962112
"470","2014/3/31","2007/3/12",16,65,107397,0.878302187
"471","2014/3/31","2006/5/24",243,27,100143,0.941445133
"472","2014/3/31","2009/2/1",21,36,72186,1.302530408
"473","2014/3/31","2011/8/19",20,61,71752,1.306106868
"474","2014/3/31","2006/11/10",32,49,65717,1.425973949
"475","2014/3/31","2008/6/16",3,46,71260,1.314534381
"476","2014/3/31","2008/3/1",6,103,125149,0.746901054
"477","2014/3/31","2007/6/17",73,52,76072,1.228696235
"478","2014/3/31","2012/9/15",9,36,68799,1.35804096
"479","2014/3/31","2009/7/20",12,37,66530,1.402335037
"480","2014/3/31","2005/11/2",14,100,64900,1.4373
"481","2014/3/31","2007/9/17",7,51,87589,1.06409081
"482","2014/3/31","2006/12/25",12,69,125139,0.742781227
"483","2014/3/31","2012/6/26",8,82,109233,0.850807631
"484","2014/3/31","2012/10/20",17,13,95577,0.971737343
"485","2014/3/31","2011/2/25",25,65,74458,1.246913025
"486","2014/3/31","2012/4/18",5,45,74389,1.247410235
"487","2014/3/31","2007/2/26",2,118,137477,0.67473221
"488","2014/3/31","2008/5/7",11,75,127816,0.725720724
"489","2014/3/31","2011/5/20",1,56,117444,0.789488352
"490","2014/3/31","2007/3/12",6,73,128233,0.720501275
"491","2014/3/31","2010/10/17",17,66,82682,1.116894004
"492","2014/3/31","2011/7/2",6,21,139888,0.660121097
"493","2014/3/31","2008/7/21",4,78,114244,0.807724519
"494","2014/3/31","2008/6/1",2,90,122350,0.753979567
"495","2014/3/31","2004/11/4",8,80,120362,0.766244247
"496","2014/3/31","2012/2/22",85,20,121103,0.761441087
"497","2014/3/31","2005/1/4",31,80,117968,0.781219907
"498","2014/3/31","2005/1/18",34,95,104659,0.87833354
"499","2014/3/31","2006/10/25",2,99,117708,0.780552044
"500","2014/3/31","2007/3/14",17,90,128188,0.716619964
"501","2014/3/31","2007/7/1",1,33,63453,1.447113927
"502","2014/3/31","2005/6/1",12,73,110537,0.830436144
"503","2014/3/31","2006/5/23",18,127,124500,0.737284819
"504","2014/3/31","2011/7/3",158,83,114627,0.800316069
"505","2014/3/31","2011/12/25",8,27,90731,1.010241814
"506","2014/3/31","2010/3/25",1,97,149015,0.614937825
"507","2014/3/31","2006/6/1",7,77,104572,0.875997495
"508","2014/3/31","2009/12/20",65,19,86805,1.053728357
"509","2014/3/31","2007/1/14",41,13,125853,0.72670131
"510","2014/3/31","2005/3/17",1,139,129859,0.703798197
"511","2014/3/31","2005/7/8",6,86,113677,0.803908618
"512","2014/3/31","2005/5/23",2,82,123788,0.737626911
"513","2014/3/31","2006/6/5",31,41,91797,0.9943289
"514","2014/3/31","2009/11/11",2,72,120888,0.755011912
"515","2014/3/31","2005/3/19",11,82,116502,0.782969391
"516","2014/3/31","2012/3/24",4,83,66764,1.36549308
"517","2014/3/31","2005/12/22",14,92,103985,0.875138818
"518","2014/3/31","2006/6/12",25,49,98732,0.920499534
"519","2014/3/31","2004/11/11",10,74,126274,0.719323851
"520","2014/3/31","2010/6/14",4,78,106195,0.854748717
"521","2014/3/31","2007/9/24",9,49,105720,0.858548997
"522","2014/3/31","2009/9/8",29,44,69154,1.311839518
"523","2014/3/31","2007/3/1",13,26,103395,0.875781421
"524","2014/3/31","2004/11/11",2,85,124022,0.729566125
"525","2014/3/31","2010/11/9",5,49,62116,1.454720362
"526","2014/3/31","2005/8/28",5,69,105755,0.854199991
"527","2014/3/31","2012/11/11",8,53,114734,0.787266634
"528","2014/3/31","2008/10/9",67,11,134552,0.670909091
"529","2014/3/31","2006/3/30",10,55,117957,0.76517731
"530","2014/3/31","2004/12/22",14,39,63230,1.427421952
"531","2014/3/31","2008/11/6",34,18,124386,0.725114241
"532","2014/3/31","2009/4/18",22,63,137264,0.656078433
"533","2014/3/31","2010/1/2",181,23,169931,0.529890073
"534","2014/3/31","2011/7/10",13,55,103869,0.866817337
"535","2014/3/31","2012/4/1",24,36,112436,0.799957309
"536","2014/3/31","2006/3/23",8,43,69158,1.299686515
"537","2014/3/31","2010/3/1",2,59,78595,1.142706025
"538","2014/3/31","2012/4/1",4,69,98267,0.913754872
"539","2014/3/31","2011/9/13",27,77,149556,0.600361671
"540","2014/3/31","2008/9/20",21,75,113205,0.793122565
"541","2014/3/31","2005/9/23",14,89,98446,0.911670561
"542","2014/3/31","2011/4/28",1,51,71594,1.251371344
"543","2014/3/31","2007/7/1",65,15,84976,1.053199256
"544","2014/3/31","2006/5/9",10,51,121900,0.733716489
"545","2014/3/31","2005/5/29",13,63,84110,1.062971704
"546","2014/3/31","2005/7/19",3,67,114895,0.77813186
"547","2014/3/31","2005/6/12",58,35,102698,0.869739722
"548","2014/3/31","2009/7/31",3,31,112940,0.789749247
"549","2014/3/31","2011/12/1",4,63,131617,0.677294726
"550","2014/3/31","2007/5/8",1,95,112565,0.791891174
"551","2014/3/31","2005/12/18",13,97,111809,0.795848724
"552","2014/3/31","2007/1/24",9,67,124788,0.712584784
"553","2014/3/31","2005/12/25",2,101,119673,0.742826118
"554","2014/3/31","2010/3/7",21,60,131743,0.673196678
"555","2014/3/31","2011/1/10",38,12,121632,0.728333333
"556","2014/3/31","2010/8/19",3,48,63061,1.404469958
"557","2014/3/31","2011/4/20",3,52,62006,1.427972616
"558","2014/3/31","2009/9/5",9,11,80261,1.09967805
"559","2014/3/31","2006/3/6",2,92,108930,0.810163224
"560","2014/3/31","2006/3/28",1,67,116848,0.754195707
"561","2014/3/31","2006/11/23",6,47,68720,1.280616269
"562","2014/3/31","2006/7/31",46,109,144111,0.61047623
"563","2014/3/31","2006/4/15",12,82,135759,0.646682872
"564","2014/3/31","2006/6/5",21,68,107075,0.819026757
"565","2014/3/31","2012/2/20",16,79,113061,0.775295725
"566","2014/3/31","2012/4/28",11,74,119277,0.734588563
"567","2014/3/31","2006/5/26",113,31,59830,1.463755474
"568","2014/3/31","2012/5/26",8,34,87326,1.001857522
"569","2014/3/31","2007/1/15",3,74,126760,0.690051909
"570","2014/3/31","2012/7/27",7,7,85624,1.021428571
"571","2014/3/31","2009/3/17",93,36,118329,0.739067177
"572","2014/3/31","2012/7/11",9,43,71368,1.224596738
"573","2014/3/31","2009/12/31",36,106,128750,0.678582369
"574","2014/3/31","2008/9/2",3,89,106167,0.82264602
"575","2014/3/31","2010/3/27",104,62,89752,0.972563954
"576","2014/3/31","2009/10/24",11,36,63184,1.380619144
"577","2014/3/31","2012/4/27",12,51,118422,0.73627451
"578","2014/3/31","2006/2/13",5,69,119146,0.731558088
"579","2014/3/31","2005/1/11",1,84,90564,0.962312287
"580","2014/3/31","2005/12/13",5,68,109665,0.794431222
"581","2014/3/31","2007/4/2",3,20,113068,0.769414069
"582","2014/3/31","2011/1/13",89,27,106399,0.816711529
"583","2014/3/31","2007/10/30",2,64,114718,0.757229554
"584","2014/3/31","2005/4/16",7,113,147384,0.589203374
"585","2014/3/31","2007/10/19",2,40,60149,1.443029477
"586","2014/3/31","2006/1/19",2,80,138420,0.624723523
"587","2014/3/31","2008/8/6",41,53,113194,0.76250826
"588","2014/3/31","2009/9/1",1,109,123276,0.700098478
"589","2014/3/31","2010/7/18",4,70,112890,0.764457525
"590","2014/3/31","2009/11/18",9,35,62808,1.37325484
"591","2014/3/31","2011/12/13",29,34,65969,1.307116221
"592","2014/3/31","2009/1/14",27,88,110192,0.782405619
"593","2014/3/31","2009/10/21",10,101,104916,0.821220119
"594","2014/3/31","2007/2/1",15,44,123585,0.697107982
"595","2014/3/31","2007/6/1",1,57,124821,0.690196361
"596","2014/3/31","2010/8/18",11,43,70258,1.225645051
"597","2014/3/31","2010/11/28",4,57,101773,0.846069291
"598","2014/3/31","2007/10/25",11,82,121881,0.705870234
"599","2014/3/31","2009/9/18",23,69,94964,0.903869993
"600","2014/3/31","2010/2/20",44,63,102801,0.833366699
"601","2014/3/31","2012/4/24",230,12,84488,1.013213001
"602","2014/3/31","2010/10/17",17,69,99590,0.859349031
"603","2014/3/31","2007/7/17",4,88,92775,0.922312153
"604","2014/3/31","2012/3/3",3,59,133334,0.641461668
"605","2014/3/31","2006/4/11",10,40,133403,0.640861525
"606","2014/3/31","2008/12/21",86,13,113580,0.752468392
"607","2014/3/31","2005/5/5",11,68,119701,0.712072581
"608","2014/3/31","2010/11/29",3,69,119959,0.710441151
"609","2014/3/31","2012/5/20",4,38,63749,1.335886053
"610","2014/3/31","2006/3/9",18,97,95578,0.890442047
"611","2014/3/31","2005/3/31",34,13,96745,0.879156546
"612","2014/3/31","2010/12/13",3,84,124877,0.680674344
"613","2014/3/31","2008/3/25",79,33,60566,1.400179804
"614","2014/3/31","2007/9/24",25,61,129994,0.652295875
"615","2014/3/31","2007/6/17",17,87,114443,0.740124516
"616","2014/3/31","2008/10/13",13,17,105518,0.80243475
"617","2014/3/31","2006/1/15",3,62,104351,0.810345085
"618","2014/3/31","2007/11/6",2,79,102926,0.820983134
"619","2014/3/31","2008/3/31",85,58,94188,0.896582367
"620","2014/3/31","2007/12/10",48,26,126699,0.666378424
"621","2014/3/31","2011/8/22",2,82,120396,0.700985
"622","2014/3/31","2006/10/16",7,94,110837,0.761320588
"623","2014/3/31","2012/5/12",15,43,88958,0.947841903
"624","2014/3/31","2005/4/29",9,49,82626,1.019422095
"625","2014/3/31","2007/8/12",11,32,87009,0.967861715
"626","2014/3/31","2011/4/1",4,82,119037,0.706153885
"627","2014/3/31","2010/8/6",22,62,101808,0.824876139
"628","2014/3/31","2012/5/11",18,67,95683,0.877645872
"629","2014/3/31","2009/7/14",30,81,103927,0.807743897
"630","2014/3/31","2005/7/7",7,86,105952,0.791347497
"631","2014/3/31","2007/4/2",102,6,73392,1.141666667
"632","2014/3/31","2010/10/6",69,9,91224,0.917777778
"633","2014/3/31","2009/9/10",4,63,102466,0.81701218
"634","2014/3/31","2004/11/17",66,38,124410,0.672776465
"635","2014/3/31","2010/7/1",2,40,63801,1.311356405
"636","2014/3/31","2005/10/20",9,73,120191,0.695825062
"637","2014/3/31","2007/2/21",15,71,107032,0.78021629
"638","2014/3/31","2009/10/17",1,74,86299,0.967311788
"639","2014/3/31","2012/4/20",103,45,83894,0.995006913
"640","2014/3/31","2008/5/27",1,127,131400,0.635267428
"641","2014/3/31","2007/10/26",4,86,130146,0.641211101
"642","2014/3/31","2009/8/31",29,58,114424,0.728744669
"643","2014/3/31","2011/5/18",3,69,101139,0.82410712
"644","2014/3/31","2006/6/28",43,38,78846,1.056982345
"645","2014/3/31","2008/9/6",19,78,115093,0.723989122
"646","2014/3/31","2005/12/30",68,16,96627,0.862176721
"647","2014/3/31","2007/4/1",163,37,58302,1.428155295
"648","2014/3/31","2007/7/9",5,76,116724,0.713011977
"649","2014/3/31","2009/1/12",2,44,67601,1.230681203
"650","2014/3/31","2005/3/11",3,99,87395,0.951464844
"651","2014/3/31","2012/1/13",14,51,61100,1.357835843
"652","2014/3/31","2008/9/9",5,66,114482,0.722954875
"653","2014/3/31","2006/7/11",5,77,94084,0.879383317
"654","2014/3/31","2007/6/28",2,106,104750,0.78942673
"655","2014/3/31","2012/5/19",1,94,130742,0.632198528
"656","2014/3/31","2011/5/27",27,89,109773,0.752621956
"657","2014/3/31","2012/5/25",37,11,101908,0.810053381
"658","2014/3/31","2008/1/11",17,19,114608,0.719314533
"659","2014/3/31","2011/4/22",7,57,87522,0.941829369
"660","2014/3/31","2011/4/5",18,65,110131,0.747842479
"661","2014/3/31","2012/6/1",76,25,58213,1.413954787
"662","2014/3/31","2005/10/30",26,51,57992,1.418412885
"663","2014/3/31","2012/3/1",19,54,77707,1.057823619
"664","2014/3/31","2008/9/18",46,13,118818,0.691331701
"665","2014/3/31","2012/3/22",7,72,65267,1.25802427
"666","2014/3/31","2008/9/21",2,93,118300,0.693748774
"667","2014/3/31","2010/5/19",27,31,60318,1.35912265
"668","2014/3/31","2006/12/6",4,78,99566,0.822873672
"669","2014/3/31","2008/5/20",4,96,123933,0.661020551
"670","2014/3/31","2008/8/20",20,58,99952,0.81945874
"671","2014/3/31","2012/6/6",8,85,115207,0.710912445
"672","2014/3/31","2006/5/30",5,65,92722,0.883145532
"673","2014/3/31","2005/2/1",4,85,124859,0.65577155
"674","2014/3/31","2010/12/28",88,14,79047,1.035521272
"675","2014/3/31","2011/9/8",2,60,118246,0.691508973
"676","2014/3/31","2006/11/7",8,39,60512,1.350910398
"677","2014/3/31","2011/4/5",61,36,75213,1.086663476
"678","2014/3/31","2005/4/10",46,17,109583,0.745799622
"679","2014/3/31","2009/10/31",21,104,93309,0.875784758
"680","2014/3/31","2006/4/19",15,50,125199,0.652698823
"681","2014/3/31","2008/3/23",12,41,108363,0.753658537
"682","2014/3/31","2012/8/17",195,20,77590,1.052316793
"683","2014/3/31","2007/9/9",7,68,86064,0.948622421
"684","2014/3/31","2007/4/1",2,99,105598,0.77280422
"685","2014/3/31","2010/11/27",12,98,120774,0.675360094
"686","2014/3/31","2004/12/1",8,89,106510,0.764573373
"687","2014/3/31","2008/9/5",71,35,105725,0.768377962
"688","2014/3/31","2007/1/8",6,78,105745,0.767752423
"689","2014/3/31","2010/3/15",4,75,119758,0.677779021
"690","2014/3/31","2006/4/20",15,56,57828,1.402678633
"691","2014/3/31","2012/1/3",2,29,81848,0.99101884
"692","2014/3/31","2011/12/3",45,55,100558,0.806229241
"693","2014/3/31","2006/11/15",18,26,70104,1.156431302
"694","2014/3/31","2007/5/7",5,66,94599,0.856638865
"695","2014/3/31","2006/3/27",5,67,112610,0.718858183
"696","2014/3/31","2010/7/23",17,65,99061,0.81700528
"697","2014/3/31","2010/7/27",9,76,82442,0.981291089
"698","2014/3/31","2007/5/18",4,38,58995,1.370945673
"699","2014/3/31","2011/3/15",17,51,113913,0.710000088
"700","2014/3/31","2006/5/14",3,71,109398,0.738039452
"701","2014/3/31","2012/8/25",9,67,64594,1.248345512
"702","2014/3/31","2004/11/20",25,61,108008,0.746502852
"703","2014/3/31","2008/7/12",3,44,56219,1.434023907
"704","2014/3/31","2009/9/20",1,120,101087,0.797076083
"705","2014/3/31","2010/10/9",1,101,94342,0.853658074
"706","2014/3/31","2010/7/24",8,34,58541,1.375456688
"707","2014/3/31","2006/9/19",9,70,116485,0.689642615
"708","2014/3/31","2009/5/16",28,34,90814,0.883529412
"709","2014/3/31","2012/5/25",35,31,100130,0.801290323
"710","2014/3/31","2012/2/10",62,44,102276,0.784301009
"711","2014/3/31","2010/6/7",27,43,60630,1.322550717
"712","2014/3/31","2010/1/11",34,62,104969,0.762393469
"713","2014/3/31","2008/4/27",26,35,57698,1.386811155
"714","2014/3/31","2007/12/17",4,51,92818,0.861574479
"715","2014/3/31","2012/3/20",3,59,118571,0.673916894
"716","2014/3/31","2011/9/27",6,54,64470,1.238703118
"717","2014/3/31","2012/1/13",23,55,84601,0.942580466
"718","2014/3/31","2011/12/7",69,34,84892,0.938940654
"719","2014/3/31","2009/2/18",2,58,107038,0.744657411
"720","2014/3/31","2006/11/17",3,83,95665,0.832975069
"721","2014/3/31","2006/1/4",3,39,64329,1.238633431
"722","2014/3/31","2005/4/20",18,65,102141,0.779959566
"723","2014/3/31","2008/9/15",10,44,83527,0.953680726
"724","2014/3/31","2006/11/6",1,64,124573,0.639421062
"725","2014/3/31","2012/2/28",67,50,64381,1.237046489
"726","2014/3/31","2011/5/20",83,27,55673,1.42926697
"727","2014/3/31","2005/2/1",9,40,77198,1.030612192
"728","2014/3/31","2005/7/27",2,72,107745,0.738133649
"729","2014/3/31","2007/6/18",41,47,57158,1.391171839
"730","2014/3/31","2005/12/7",1,70,112030,0.709738017
"731","2014/3/31","2011/1/30",113,51,107440,0.739495067
"732","2014/3/31","2006/5/25",1,52,98327,0.807594964
"733","2014/3/31","2012/6/26",2,57,99434,0.798412817
"734","2014/3/31","2005/9/4",2,56,87321,0.908338086
"735","2014/3/31","2009/12/13",13,32,60308,1.3146624
"736","2014/3/31","2006/1/30",1,65,94255,0.841129807
"737","2014/3/31","2009/11/7",30,16,127164,0.623378315
"738","2014/3/31","2010/5/26",8,81,110402,0.717648956
"739","2014/3/31","2008/3/23",101,44,104867,0.755509741
"740","2014/3/31","2011/1/25",11,96,107452,0.737285951
"741","2014/3/31","2013/1/27",75,37,77098,1.025352668
"742","2014/3/31","2011/3/1",10,63,108377,0.729203429
"743","2014/3/31","2009/11/22",21,81,116556,0.677642764
"744","2014/3/31","2009/12/21",13,82,127934,0.617297044
"745","2014/3/31","2007/3/16",2,38,62200,1.269493087
"746","2014/3/31","2006/2/12",38,25,63767,1.238245644
"747","2014/3/31","2009/4/3",70,50,58964,1.338983448
"748","2014/3/31","2009/3/30",6,66,95599,0.825197125
"749","2014/3/31","2008/8/1",2,75,96092,0.820139033
"750","2014/3/31","2011/4/1",12,70,119084,0.661306893
"751","2014/3/31","2008/3/13",3,93,67658,1.163014573
"752","2014/3/31","2007/7/15",2,97,98027,0.801951809
"753","2014/3/31","2010/10/1",20,72,100623,0.780282142
"754","2014/3/31","2010/3/15",5,65,105089,0.746562628
"755","2014/3/31","2005/9/20",60,45,57094,1.373917224
"756","2014/3/31","2008/5/28",10,27,53927,1.453638993
"757","2014/3/31","2009/3/1",2,81,99333,0.789152044
"758","2014/3/31","2011/2/17",8,74,123708,0.633542051
"759","2014/3/31","2005/9/9",2,81,96407,0.812844814
"760","2014/3/31","2012/6/15",63,43,87048,0.900012981
"761","2014/3/31","2010/9/7",62,13,74307,1.054007025
"762","2014/3/31","2010/1/8",2,68,87657,0.893445703
"763","2014/3/31","2011/6/29",3,51,105499,0.742125613
"764","2014/3/31","2009/7/30",36,65,94928,0.824223306
"765","2014/3/31","2007/6/12",12,61,95828,0.816480465
"766","2014/3/31","2005/9/1",3,34,54155,1.441951251
"767","2014/3/31","2005/9/12",1,106,73656,1.059797165
"768","2014/3/31","2009/12/22",10,68,117406,0.664639116
"769","2014/3/31","2011/3/3",5,69,59262,1.315850461
"770","2014/3/31","2012/4/6",9,31,54938,1.418710546
"771","2014/3/31","2010/3/23",4,85,123956,0.628632821
"772","2014/3/31","2004/11/10",9,85,115698,0.673153382
"773","2014/3/31","2012/6/26",21,44,122665,0.634257612
"774","2014/3/31","2005/3/12",2,82,84793,0.917503332
"775","2014/3/31","2012/5/17",20,78,92800,0.837629526
"776","2014/3/31","2010/5/31",288,35,98033,0.792854447
"777","2014/3/31","2010/11/17",23,64,113219,0.686384706
"778","2014/3/31","2010/4/20",3,49,106738,0.727940377
"779","2014/3/31","2012/1/28",143,9,110088,0.705555556
"780","2014/3/31","2006/4/11",105,44,128750,0.603258718
"781","2014/3/31","2007/10/16",3,86,119842,0.647968909
"782","2014/3/31","2006/5/12",7,45,101385,0.765687133
"783","2014/3/31","2006/5/23",30,78,113329,0.684981426
"784","2014/3/31","2011/5/5",14,59,108263,0.71581593
"785","2014/3/31","2007/8/25",1,98,99128,0.781575034
"786","2014/3/31","2011/12/21",12,87,104670,0.739837298
"787","2014/3/31","2006/7/19",39,25,118355,0.654261755
"788","2014/3/31","2011/1/22",23,48,88016,0.879216392
"789","2014/3/31","2011/10/23",13,53,59280,1.304834683
"790","2014/3/31","2004/11/25",10,31,82721,0.934580215
"791","2014/3/31","2006/12/22",12,61,102513,0.754131281
"792","2014/3/31","2010/5/7",2,54,87327,0.885256908
"793","2014/3/31","2007/9/5",2,68,83233,0.928783415
"794","2014/3/31","2010/3/22",5,80,110571,0.698741804
"795","2014/3/31","2007/6/9",2,70,91869,0.839639269
"796","2014/3/31","2010/8/14",2,61,71334,1.081109008
"797","2014/3/31","2005/11/24",9,59,96238,0.801115464
"798","2014/3/31","2012/2/16",3,71,108053,0.713502263
"799","2014/3/31","2012/10/3",67,9,75093,1.026311241
"800","2014/3/31","2010/4/6",33,43,63261,1.218127915
"801","2014/3/31","2007/2/16",12,65,81718,0.942705034
"802","2014/3/31","2006/2/15",1,118,113715,0.677334828
"803","2014/3/31","2010/8/20",27,31,57054,1.348767483
"804","2014/3/31","2011/2/6",34,13,123460,0.623107079
"805","2014/3/31","2006/8/14",11,105,100538,0.764620343
"806","2014/3/31","2006/7/20",108,54,97929,0.784982998
"807","2014/3/31","2009/8/7",4,39,53274,1.441390547
"808","2014/3/31","2008/9/19",2,67,83561,0.918858199
"809","2014/3/31","2006/4/2",24,43,93927,0.81727746
"810","2014/3/31","2008/1/12",3,78,91540,0.838375901
"811","2014/3/31","2005/5/28",1,77,119849,0.640188153
"812","2014/3/31","2009/12/8",2,33,60387,1.270434862
"813","2014/3/31","2007/3/8",25,67,107438,0.71315326
"814","2014/3/31","2008/10/30",1,34,52371,1.462471215
"815","2014/3/31","2010/1/31",82,40,104027,0.735624021
"816","2014/3/31","2010/2/28",34,47,57546,1.329559135
